image,palette,size,order,radius,estimator,sample_count,mask,n_pixels,mean_deg,median_deg,p90_deg,p95_deg,p99_deg,max_deg,mean_strength
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,steerable_atan2,0,smooth,60696,0.5099686980247498,0.08738885819911957,0.4084179997444153,0.537153422832489,12.728790283203125,89.72467803955078,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_16,16,all,71295,3.700911283493042,1.1299182176589966,5.62992000579834,12.379922866821289,41.62992858886719,89.75035858154297,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_16_vs_steerable,16,all,71295,2.1508350372314453,1.517346978187561,5.204521179199219,5.4916157722473145,5.603817462921143,5.624975204467773,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_16,16,smooth,60696,2.350429058074951,1.1299182176589966,5.620084762573242,5.62992000579834,12.7713623046875,89.75035858154297,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_16_vs_steerable,16,smooth,60696,2.0461645126342773,1.327843427658081,5.220709800720215,5.504244804382324,5.607802867889404,5.6249613761901855,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_32,32,all,71295,2.7984256744384766,1.1200827360153198,4.504906177520752,12.634540557861328,40.504913330078125,89.75035858154297,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_32_vs_steerable,32,all,71295,1.0478497743606567,0.9767853617668152,2.339186668395996,2.44795560836792,2.7190067768096924,2.8118796348571777,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_32,32,smooth,60696,1.3135734796524048,1.1200759410858154,2.2549185752868652,2.4165210723876953,12.813121795654297,89.75035858154297,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_32_vs_steerable,32,smooth,60696,0.9910808801651001,0.9213207960128784,2.321021318435669,2.410510301589966,2.677305221557617,2.8118796348571777,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_64,64,all,71295,2.3917551040649414,0.5674111247062683,3.3799190521240234,12.942402839660645,41.62992858886719,89.75035858154297,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_64_vs_steerable,64,all,71295,0.531982421875,0.49288010597229004,1.2066826820373535,1.3122719526290894,1.3880925178527832,1.4062403440475464,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_64,64,smooth,60696,0.8694314956665039,0.5575824975967407,1.1299182176589966,1.682582974433899,12.606456756591797,89.75035858154297,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_64_vs_steerable,64,smooth,60696,0.5074285268783569,0.4698008894920349,1.1934115886688232,1.3047573566436768,1.388037919998169,1.4062403440475464,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_180,180,all,71295,2.224885940551758,0.37991562485694885,3.620089054107666,12.858318328857422,41.379920959472656,89.99966430664062,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_180_vs_steerable,180,all,71295,0.2313176989555359,0.25830408930778503,0.4493335485458374,0.4740287959575653,0.4959673583507538,0.49999716877937317,0.0022271485067903996
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_180,180,smooth,60696,0.6817801594734192,0.37991562485694885,0.6200855374336243,0.7094312906265259,12.650264739990234,89.99966430664062,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,4,25,brute_180_vs_steerable,180,smooth,60696,0.22828355431556702,0.26033949851989746,0.4482448101043701,0.4735301733016968,0.495960533618927,0.49999716877937317,0.0021472638472914696
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,steerable_atan2,0,all,71295,1.6675325632095337,0.15307819843292236,2.461120843887329,8.261955261230469,37.34454345703125,71.9930191040039,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,steerable_atan2,0,smooth,60696,0.44632092118263245,0.1183125376701355,0.4944647252559662,0.7314910888671875,10.886582374572754,51.2991828918457,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_16,16,all,71295,3.3003036975860596,1.1299182176589966,5.62992000579834,10.120086669921875,37.12992477416992,68.62992858886719,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_16_vs_steerable,16,all,71295,2.175645589828491,1.5012482404708862,5.232304573059082,5.505446910858154,5.589424133300781,5.624797344207764,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_16,16,smooth,60696,2.2636477947235107,1.1299182176589966,5.620084762573242,5.62992000579834,10.693781852722168,50.10242462158203,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_16_vs_steerable,16,smooth,60696,2.0801010131835938,1.415488362312317,5.300971031188965,5.520834922790527,5.589451313018799,5.624797344207764,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_32,32,all,71295,2.352937698364258,1.1200827360153198,3.073843479156494,8.182368278503418,38.254905700683594,73.125,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_32_vs_steerable,32,all,71295,1.035191297531128,1.0582149028778076,2.2766482830047607,2.41689395904541,2.7096197605133057,2.812405586242676,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_32,32,smooth,60696,1.215469479560852,1.1200759410858154,2.2549185752868652,2.3899447917938232,10.67054557800293,49.7142219543457,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_32_vs_steerable,32,smooth,60696,0.9813366532325745,0.9915317296981812,2.2481977939605713,2.3949239253997803,2.6315789222717285,2.812405586242676,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_64,64,all,71295,1.9775216579437256,0.5575893521308899,2.8124876022338867,8.437503814697266,37.12992477416992,73.125,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_64_vs_steerable,64,all,71295,0.5694538354873657,0.5530540943145752,1.2837750911712646,1.3471558094024658,1.3915759325027466,1.4060218334197998,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_64,64,smooth,60696,0.790343701839447,0.5575824975967407,1.308732509613037,1.6924184560775757,11.024007797241211,52.526729583740234,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_64_vs_steerable,64,smooth,60696,0.5480695962905884,0.5232881307601929,1.2846424579620361,1.3480198383331299,1.390858769416809,1.405782699584961,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_180,180,all,71295,1.7877197265625,0.37991562485694885,2.379917860031128,8.379918098449707,37.37990951538086,72.00000762939453,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_180_vs_steerable,180,all,71295,0.2031908482313156,0.19967375695705414,0.44315633177757263,0.46829143166542053,0.492079496383667,0.4999903440475464,0.0031271290499716997
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_180,180,smooth,60696,0.5807717442512512,0.37991562485694885,0.6200855374336243,0.7985806465148926,10.923561096191406,50.964229583740234,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,6,25,brute_180_vs_steerable,180,smooth,60696,0.19603082537651062,0.1855318546295166,0.4428216516971588,0.46672049164772034,0.4897928833961487,0.4999903440475464,0.003008889267221093
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,steerable_atan2,0,all,71295,1.5402995347976685,0.2238662838935852,2.0328924655914307,6.432589530944824,35.559593200683594,78.77734375,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,steerable_atan2,0,smooth,60696,0.4915044605731964,0.167868971824646,0.7608250379562378,0.9930241107940674,6.51822566986084,63.15597152709961,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_16,16,all,71295,3.109877347946167,1.1299182176589966,5.62992000579834,7.870085716247559,34.87992477416992,78.75001525878906,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_16_vs_steerable,16,all,71295,2.110908031463623,1.5828826427459717,5.098531246185303,5.440621376037598,5.573475360870361,5.624340057373047,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_16,16,smooth,60696,2.232424020767212,1.1299182176589966,5.620084762573242,5.62992000579834,7.526841163635254,63.49162292480469,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_16_vs_steerable,16,smooth,60696,2.014296293258667,1.4032896757125854,5.098934173583984,5.445395469665527,5.573475360870361,5.624340057373047,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_32,32,all,71295,2.1835546493530273,1.1200827360153198,3.3700973987579346,6.7450852394104,34.87992477416992,78.75001525878906,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_32_vs_steerable,32,all,71295,1.0323925018310547,0.9181686639785767,2.392232894897461,2.5703914165496826,2.7636585235595703,2.8124876022338867,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_32,32,smooth,60696,1.2135136127471924,1.1200759410858154,2.2549185752868652,3.1206042766571045,7.109155178070068,62.440086364746094,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_32_vs_steerable,32,smooth,60696,0.979017436504364,0.7945149540901184,2.3779919147491455,2.555230140686035,2.760864734649658,2.8124876022338867,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_64,64,all,71295,1.7873319387435913,0.5575893521308899,2.438030481338501,6.679934024810791,35.44241714477539,78.75001525878906,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_64_vs_steerable,64,all,71295,0.5277194380760193,0.4885292947292328,1.2023742198944092,1.3124523162841797,1.3934473991394043,1.4060696363449097,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_64,64,smooth,60696,0.7664185166358948,0.5575824975967407,1.4549976587295532,1.682582974433899,6.550215721130371,62.440086364746094,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_64_vs_steerable,64,smooth,60696,0.4986635148525238,0.43427708745002747,1.1806186437606812,1.3025376796722412,1.3934473991394043,1.4060149192810059,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_180,180,all,71295,1.6339362859725952,0.37992244958877563,2.000002384185791,6.501964569091797,35.379920959472656,79.00000762939453,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_180_vs_steerable,180,all,71295,0.20027995109558105,0.1920785754919052,0.43786293268203735,0.4699894189834595,0.49550291895866394,0.5000108480453491,0.003954725805670023
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_180,180,smooth,60696,0.5961310863494873,0.37991562485694885,0.6301463842391968,1.2376985549926758,6.581331729888916,63.19009017944336,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_low_contrast_mixed_chroma_2048.png,low_contrast_mixed_chroma,2048,8,25,brute_180_vs_steerable,180,smooth,60696,0.19317267835140228,0.1851254552602768,0.4373984932899475,0.4688515067100525,0.4951818883419037,0.5000108480453491,0.003799877827987075
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,steerable_atan2,0,all,71295,3.664517402648926,0.15639084577560425,10.683629989624023,30.075014114379883,49.99262619018555,89.92848205566406,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,steerable_atan2,0,smooth,60696,1.3141950368881226,0.11740753799676895,0.37736454606056213,0.6270967721939087,48.79253387451172,89.92848205566406,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_16,16,all,71295,5.285771369934082,2.167048215866089,11.250011444091797,30.37992286682129,50.62991714477539,89.93526458740234,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_16_vs_steerable,16,all,71295,2.19177508354187,1.4628080129623413,5.295162677764893,5.529325008392334,5.612270832061768,5.624988555908203,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_16,16,smooth,60696,3.152608871459961,1.1299182176589966,5.620084762573242,5.62992000579834,48.47050094604492,89.93526458740234,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_16_vs_steerable,16,smooth,60696,2.09596586227417,1.0871646404266357,5.319716930389404,5.542164325714111,5.614169597625732,5.624394416809082,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_32,32,all,71295,4.360133171081543,1.1299182176589966,11.249998092651367,30.11771583557129,50.625,89.93526458740234,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_32_vs_steerable,32,all,71295,0.9866757392883301,0.9131758213043213,2.1723008155822754,2.3798987865448,2.7243170738220215,2.81246018409729,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_32,32,smooth,60696,2.1088247299194336,1.1200827360153198,2.2549185752868652,2.717153310775757,49.00871276855469,89.93526458740234,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_32_vs_steerable,32,smooth,60696,0.9254427552223206,0.8837308883666992,2.1374120712280273,2.274630546569824,2.6856656074523926,2.8124327659606934,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_64,64,all,71295,3.96094012260437,0.5674111247062683,10.692415237426758,30.379919052124023,50.06742477416992,89.85001373291016,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_64_vs_steerable,64,all,71295,0.5429477691650391,0.6403849124908447,1.0670599937438965,1.189231514930725,1.363879919052124,1.406124234199524,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_64,64,smooth,60696,1.655208945274353,0.5575893521308899,1.1299182176589966,1.5275359153747559,48.80513381958008,89.85001373291016,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_64_vs_steerable,64,smooth,60696,0.5190778374671936,0.6250715851783752,1.0398348569869995,1.1409950256347656,1.345228672027588,1.405625581741333,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_180,180,all,71295,3.8029754161834717,0.37991562485694885,10.379920959472656,30.37990951538086,49.999996185302734,89.81199645996094,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_180_vs_steerable,180,all,71295,0.21597081422805786,0.20945458114147186,0.45748472213745117,0.4815419912338257,0.49489501118659973,0.49999716877937317,0.014324158430099487
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_180,180,smooth,60696,1.4749599695205688,0.37991562485694885,0.6200855374336243,0.8383374214172363,48.9419059753418,89.81199645996094,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,2,25,brute_180_vs_steerable,180,smooth,60696,0.21049262583255768,0.19403201341629028,0.4593404531478882,0.4829012155532837,0.495543897151947,0.49999716877937317,0.015080134384334087
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,steerable_atan2,0,all,71295,1.9795936346054077,0.12419333308935165,3.560793399810791,10.953546524047852,40.82049560546875,89.9261703491211,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,steerable_atan2,0,smooth,60696,0.3885864019393921,0.08781574666500092,0.41855400800704956,0.6157296299934387,6.859002113342285,89.9261703491211,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_16,16,all,71295,3.59981632232666,1.1299182176589966,5.62992000579834,11.250011444091797,41.629913330078125,89.98934936523438,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_16_vs_steerable,16,all,71295,2.16294527053833,1.5676171779632568,5.192654132843018,5.489938735961914,5.605064868927002,5.6249613761901855,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_16,16,smooth,60696,2.2263386249542236,1.1299182176589966,5.620084762573242,5.62992000579834,7.231695652008057,89.98934936523438,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_16_vs_steerable,16,smooth,60696,2.059828996658325,1.3400797843933105,5.220293045043945,5.504189968109131,5.6096343994140625,5.624763488769531,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_32,32,all,71295,2.697214126586914,1.1200827360153198,4.495084285736084,11.254915237426758,40.504913330078125,89.43223571777344,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_32_vs_steerable,32,all,71295,1.064064383506775,1.0041061639785767,2.3407413959503174,2.4537830352783203,2.7217164039611816,2.8119957447052,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_32,32,smooth,60696,1.1864906549453735,1.1200759410858154,2.2549185752868652,2.3870913982391357,7.0820183753967285,89.43223571777344,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_32_vs_steerable,32,smooth,60696,1.0078842639923096,0.9397554993629456,2.3234047889709473,2.4115707874298096,2.681109666824341,2.8119957447052,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_64,64,all,71295,2.3030169010162354,0.5674111247062683,3.3700835704803467,11.249998092651367,41.06741714477539,89.43223571777344,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_64_vs_steerable,64,all,71295,0.5385284423828125,0.5027497410774231,1.2137041091918945,1.3166576623916626,1.3879832029342651,1.4062471389770508,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_64,64,smooth,60696,0.7546868920326233,0.5575824975967407,1.1299182176589966,1.682582974433899,6.783764839172363,89.43223571777344,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_64_vs_steerable,64,smooth,60696,0.5146357417106628,0.4796636998653412,1.1996749639511108,1.3104896545410156,1.3879764080047607,1.4062471389770508,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_180,180,all,71295,2.1301980018615723,0.37991562485694885,3.6179676055908203,11.000005722045898,40.379920959472656,89.80724334716797,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_180_vs_steerable,180,all,71295,0.23084373772144318,0.25672632455825806,0.4490986168384552,0.473864883184433,0.4958922266960144,0.4999561905860901,0.025660190731287003
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_180,180,smooth,60696,0.5615702867507935,0.37991562485694885,0.6200855374336243,0.8090496063232422,6.913524627685547,89.80724334716797,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,4,25,brute_180_vs_steerable,180,smooth,60696,0.22777998447418213,0.25758692622184753,0.448272168636322,0.47329795360565186,0.4958922266960144,0.4999561905860901,0.026894351467490196
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,steerable_atan2,0,all,71295,1.55069100856781,0.15477891266345978,2.3227083683013916,6.671016693115234,36.54030227661133,71.9930191040039,0.03599271550774574
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,steerable_atan2,0,smooth,60696,0.2999131381511688,0.12149199098348618,0.5252859592437744,0.8014185428619385,5.079819679260254,16.265535354614258,0.03766930475831032
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,brute_16,16,all,71295,3.174938917160034,1.1299182176589966,5.62992000579834,7.879914283752441,37.12991714477539,68.62992858886719,0.03599271550774574
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,brute_16_vs_steerable,16,all,71295,2.189624071121216,1.5122039318084717,5.230996131896973,5.505720138549805,5.589198589324951,5.62492036819458,0.03599271550774574
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,brute_16,16,smooth,60696,2.109344482421875,1.1299182176589966,5.620084762573242,5.62992000579834,6.039096832275391,20.870203018188477,0.03766930475831032
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,brute_16_vs_steerable,16,smooth,60696,2.09564471244812,1.4321950674057007,5.303922176361084,5.520664215087891,5.589211940765381,5.62492036819458,0.03766930475831032
example_images/synthetic_nested_shapes/clean/2048/nested_star_square_oval_warm_cool_midtones_2048.png,warm_cool_midtones,2048,6,25,brute_32,32,all,71295,2.2252769470214844,1.1200827360153198,2.9225258827209473,6.754913806915283,37.12991714477539,73.125,0.03599271550774574
